source_id,proposed_scene,upstream_dataset,upstream_id,official_source,source_url,review_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,original_width,original_height,review_width,review_height,source_aspect,pressure,difficulty_tier,orientation,resolution_eligible,review_sha256,phash,review_local_filename,download_status,discovery_reason
commons-265732df8907,single_product_promo,wikimedia_commons,File:Poster session at the IAU GA 2018 (KH9A1733-180821-CC).jpg,https://commons.wikimedia.org/wiki/File:Poster_session_at_the_IAU_GA_2018_(KH9A1733-180821-CC).jpg,https://upload.wikimedia.org/wikipedia/commons/c/cf/Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.jpg/1280px-Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Poster_session_at_the_IAU_GA_2018_(KH9A1733-180821-CC).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU/M. Zamani,IAU/M. Zamani — Poster session at the IAU GA 2018 (KH9A1733-180821-CC).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-22T10:28:17Z,sha1:938ca15f9979e3a78c55b34cf54acfb5b71683fa,5654,3477,1280,787,1.62642948,1.62642948,aspect_hard_1,landscape,true,8f35d5cb7efb632b1d21ac130512617cb8d60aa1cbfdc57cb6c4b1440cb6a767,fec1d87545535b72,candidate_review/commons-265732df8907.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.jpg/1280px-Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-2704036c471e,single_product_promo,wikimedia_commons,File:Posters at the IAU GA 2018 (KH9A2661-180823-CC).jpg,https://commons.wikimedia.org/wiki/File:Posters_at_the_IAU_GA_2018_(KH9A2661-180823-CC).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6d/Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.jpg/1280px-Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Posters_at_the_IAU_GA_2018_(KH9A2661-180823-CC).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU/M. Zamani,IAU/M. Zamani — Posters at the IAU GA 2018 (KH9A2661-180823-CC).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-22T08:48:32Z,sha1:b211ef620acccfa32889f63014229e248392c8fb,6720,4480,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,1e499afc32b2e16b1c8cfc9561006f355c6c208667b54ec91f126b04c9f8532a,d8a7273ca4e56929,candidate_review/commons-2704036c471e.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.jpg/1280px-Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-47edd44f027f,single_product_promo,wikimedia_commons,File:Posters at the IAU GA 2018 (KH9A3229-180824-CC).jpg,https://commons.wikimedia.org/wiki/File:Posters_at_the_IAU_GA_2018_(KH9A3229-180824-CC).jpg,https://upload.wikimedia.org/wikipedia/commons/1/12/Posters_at_the_IAU_GA_2018_%28KH9A3229-180824-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Posters_at_the_IAU_GA_2018_%28KH9A3229-180824-CC%29.jpg/1280px-Posters_at_the_IAU_GA_2018_%28KH9A3229-180824-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Posters_at_the_IAU_GA_2018_(KH9A3229-180824-CC).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU/M. Zamani,IAU/M. Zamani — Posters at the IAU GA 2018 (KH9A3229-180824-CC).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-22T08:57:29Z,sha1:8da408b5876f4959b8ed34909584dca3365350d6,6720,4480,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,2578cdeb5e364f7f24c5ddb23c802199f0850e4bc0152d77b1d37aa976c7987e,b40047311fef0fea,candidate_review/commons-47edd44f027f.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Posters_at_the_IAU_GA_2018_%28KH9A3229-180824-CC%29.jpg/1280px-Posters_at_the_IAU_GA_2018_%28KH9A3229-180824-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-4db02b83c840,single_product_promo,wikimedia_commons,File:AstroEdu 2023 poster (ann23002a).jpg,https://commons.wikimedia.org/wiki/File:AstroEdu_2023_poster_(ann23002a).jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/AstroEdu_2023_poster_%28ann23002a%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/AstroEdu_2023_poster_%28ann23002a%29.jpg/1280px-AstroEdu_2023_poster_%28ann23002a%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:AstroEdu_2023_poster_(ann23002a).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU,IAU — AstroEdu 2023 poster (ann23002a).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-04-08T12:08:11Z,sha1:246972bbb6fa45babc76ebf564843a5938ea1a5d,2000,1234,1280,790,1.62025316,1.62025316,aspect_hard_1,landscape,true,f560a47c9406826b1a2c16ef8a81a5cab0e9859728c8e715e32bee5e2cd948a8,d1d2054edb36d92c,candidate_review/commons-4db02b83c840.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/AstroEdu_2023_poster_%28ann23002a%29.jpg/1280px-AstroEdu_2023_poster_%28ann23002a%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-6204fc3ab178,single_product_promo,wikimedia_commons,File:Coffee Break and Poster Viewing during IAU General Assembly 2009 (ga09180).jpg,https://commons.wikimedia.org/wiki/File:Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_(ga09180).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d0/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09180%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09180%29.jpg/1280px-Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09180%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_(ga09180).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU,IAU — Coffee Break and Poster Viewing during IAU General Assembly 2009 (ga09180).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-21T21:43:53Z,sha1:d7103bb6ab7693609b8d17551f8a88f929830a7b,3860,1219,1280,404,3.16831683,3.16831683,aspect_extreme,landscape,true,f736924a098dd5777517be1f499f7432b20f44cdf382092aa93ee23965f905a4,97d50f7f8461da22,candidate_review/commons-6204fc3ab178.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09180%29.jpg/1280px-Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09180%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-784396a0de74,single_product_promo,wikimedia_commons,File:Posters at the IAU GA 2018 (KH9A2661-180823-CC).tif,https://commons.wikimedia.org/wiki/File:Posters_at_the_IAU_GA_2018_(KH9A2661-180823-CC).tif,https://upload.wikimedia.org/wikipedia/commons/2/23/Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.tif/lossy-page1-1280px-Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Posters_at_the_IAU_GA_2018_(KH9A2661-180823-CC).tif#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU/M. Zamani,IAU/M. Zamani — Posters at the IAU GA 2018 (KH9A2661-180823-CC).tif — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-22T08:48:25Z,sha1:ac1d9b481cbce0aac2f2f98596ac76b0976d19fe,6720,4480,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,b071d4228c3025b8505f105105e428f6f763fe4a4825c3865d2387ed155f7427,d8a7273ca4e56929,candidate_review/commons-784396a0de74.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.tif/lossy-page1-1280px-Posters_at_the_IAU_GA_2018_%28KH9A2661-180823-CC%29.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-7da10f0e2747,single_product_promo,wikimedia_commons,File:Poster session at the IAU GA 2018 (KH9A1733-180821-CC).tif,https://commons.wikimedia.org/wiki/File:Poster_session_at_the_IAU_GA_2018_(KH9A1733-180821-CC).tif,https://upload.wikimedia.org/wikipedia/commons/1/10/Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.tif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.tif/lossy-page1-1280px-Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Poster_session_at_the_IAU_GA_2018_(KH9A1733-180821-CC).tif#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU/M. Zamani,IAU/M. Zamani — Poster session at the IAU GA 2018 (KH9A1733-180821-CC).tif — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-22T10:28:12Z,sha1:ff0f9bf5d351a10be92d1ea911ce5c3dfe34792b,5654,3477,1280,787,1.62642948,1.62642948,aspect_hard_1,landscape,true,2f03f6b4e4f6f8c15511393187f390c25301c0ec20177093b9cac5760f09bce2,fec1d87545535b72,candidate_review/commons-7da10f0e2747.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.tif/lossy-page1-1280px-Poster_session_at_the_IAU_GA_2018_%28KH9A1733-180821-CC%29.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-80848aac1d8b,single_product_promo,wikimedia_commons,File:Coffee Break and Poster Viewing during IAU General Assembly 2009 (ga09179).jpg,https://commons.wikimedia.org/wiki/File:Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_(ga09179).jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09179%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09179%29.jpg/1280px-Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09179%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_(ga09179).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU,IAU — Coffee Break and Poster Viewing during IAU General Assembly 2009 (ga09179).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-21T21:43:45Z,sha1:b85e1ffe5ba6cad7f3dfb2a99e091ac14ec62218,4150,2379,1280,734,1.74386921,1.74386921,aspect_hard_1,landscape,true,4b45ab500cf87aa5af4f0677e8dac93c8c0d9d0b5927a6b7dcf55ee2d74f614c,f0c925316a7a66a7,candidate_review/commons-80848aac1d8b.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09179%29.jpg/1280px-Coffee_Break_and_Poster_Viewing_during_IAU_General_Assembly_2009_%28ga09179%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-a7fba6bf9954,single_product_promo,wikimedia_commons,File:Brown's Toothpaste (1876) (ADVERT 169).jpeg,https://commons.wikimedia.org/wiki/File:Brown%27s_Toothpaste_(1876)_(ADVERT_169).jpeg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Brown%27s_Toothpaste_%281876%29_%28ADVERT_169%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/2/2b/Brown%27s_Toothpaste_%281876%29_%28ADVERT_169%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Brown%27s_Toothpaste_(1876)_(ADVERT_169).jpeg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Brown%27s_Toothpaste_(1876)_(ADVERT_169).jpeg#Licensing,John I. Brown & Sons,John I. Brown & Sons — Brown's Toothpaste (1876) (ADVERT 169).jpeg — Public domain — via Wikimedia Commons,2026-08-12,2019-02-09T08:24:51Z,sha1:f709a58ee83d3a24404c7aa9fa88010d3725d779,1200,469,1200,469,2.55863539,2.55863539,aspect_hard_2,landscape,true,d9e1363c7ca3b8743082f33b459b6d9856eefc1e8aaf221c508ab88044bd0335,c7f10edfe300715c,candidate_review/commons-a7fba6bf9954.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/2/2b/Brown%27s_Toothpaste_%281876%29_%28ADVERT_169%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/2/2b/Brown%27s_Toothpaste_%281876%29_%28ADVERT_169%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
commons-bc27a71edf57,single_product_promo,wikimedia_commons,File:Poster session (KH9A1751-180821-CC).jpg,https://commons.wikimedia.org/wiki/File:Poster_session_(KH9A1751-180821-CC).jpg,https://upload.wikimedia.org/wikipedia/commons/e/e5/Poster_session_%28KH9A1751-180821-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Poster_session_%28KH9A1751-180821-CC%29.jpg/1280px-Poster_session_%28KH9A1751-180821-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Poster_session_(KH9A1751-180821-CC).jpg#Licensing,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,IAU/M. Zamani,IAU/M. Zamani — Poster session (KH9A1751-180821-CC).jpg — CC BY 4.0 — via Wikimedia Commons,2026-08-12,2023-08-22T08:47:15Z,sha1:215b5fba32474af6f820909a0784f4b2693381c9,6720,4480,1280,853,1.50058617,1.50058617,aspect_hard_1,landscape,true,f526d5e3009ed12dce9ceec9047a3ebbdc4333a75e40f13fc958d31ccd25582f,e5f5da03b348666a,candidate_review/commons-bc27a71edf57.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Poster_session_%28KH9A1751-180821-CC%29.jpg/1280px-Poster_session_%28KH9A1751-180821-CC%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
commons-daab2d475e08,single_product_promo,wikimedia_commons,"File:Dülmen, BMW Mini -- 2016 -- 4955-57-59.jpg","https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_BMW_Mini_--_2016_--_4955-57-59.jpg",https://upload.wikimedia.org/wikipedia/commons/0/08/D%C3%BClmen%2C_BMW_Mini_--_2016_--_4955-57-59.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/D%C3%BClmen%2C_BMW_Mini_--_2016_--_4955-57-59.jpg/1280px-D%C3%BClmen%2C_BMW_Mini_--_2016_--_4955-57-59.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:D%C3%BClmen,_BMW_Mini_--_2016_--_4955-57-59.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dietmar Rabich,"Dietmar Rabich — Dülmen, BMW Mini -- 2016 -- 4955-57-59.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2016-10-22T04:48:53Z,sha1:9a19ca30fff5715bc8731b306da59f2e4e2173fc,5225,1742,1280,427,2.99765808,2.99765808,aspect_hard_2,landscape,true,46bde25b897acafe2ad9e1a5f99023599456b24cdfdd7c679fe1b49f398e70fb,b40d8f83e46f2b85,candidate_review/commons-daab2d475e08.bin,downloaded,Commons aspect-targeted query; visual scene review required.
commons-e6f81b5d23a9,single_product_promo,wikimedia_commons,"File:Edison's Phonograph - ""It Talks! It Sings! It Laughs!"".jpg",https://commons.wikimedia.org/wiki/File:Edison%27s_Phonograph_-_%22It_Talks!_It_Sings!_It_Laughs!%22.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5d/Edison%27s_Phonograph_-_%22It_Talks%21_It_Sings%21_It_Laughs%21%22.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/5/5d/Edison%27s_Phonograph_-_%22It_Talks%21_It_Sings%21_It_Laughs%21%22.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Edison%27s_Phonograph_-_%22It_Talks!_It_Sings!_It_Laughs!%22.jpg#Licensing,CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Alfred S. Seer Engraver,"Alfred S. Seer Engraver — Edison's Phonograph - ""It Talks! It Sings! It Laughs!"".jpg — CC0 — via Wikimedia Commons",2026-08-12,2021-05-23T08:41:20Z,sha1:74a41969dfd46b04033a42ea8c43ad10f83d0177,963,2000,963,2000,0.48150000,2.07684320,aspect_hard_2,portrait,true,6202a21f17f45970f6d26d4746ee7d9ad4de04594dbe2dcc10417bd4439a0786,bbd1c10f34d0db4f,candidate_review/commons-e6f81b5d23a9.bin,downloaded,Commons scene search supplement; visual scene review required. Download failure: 429 Client Error: Your bot is making too many requests. Please reduce your request rate or contact bot-traffic@wikimedia.org (f263c81) for url: https://upload.wikimedia.org/wikipedia/commons/5/5d/Edison%27s_Phonograph_-_%22It_Talks%21_It_Sings%21_It_Laughs%21%22.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
